,session_start_time,intercept,stim_contrast,stim_contrast_minus_1,response_cw_minus_1,response_cw
25007,2019-08-06T13:43:40Z,1,0.0,0.0,0,True
25008,2019-08-06T13:43:40Z,1,0.0625,0.0,1,False
25009,2019-08-06T13:43:40Z,1,1.0,1.0,0,False
25010,2019-08-06T13:43:40Z,1,0.125,1.0,0,False
25011,2019-08-06T13:43:40Z,1,1.0,1.0,0,False
25012,2019-08-06T13:43:40Z,1,0.0625,1.0,0,False
25013,2019-08-06T13:43:40Z,1,0.25,1.0,0,False
25014,2019-08-06T13:43:40Z,1,-0.25,1.0,0,True
25015,2019-08-06T13:43:40Z,1,0.25,-1.0,1,False
25016,2019-08-06T13:43:40Z,1,0.0,1.0,0,True
25017,2019-08-06T13:43:40Z,1,-0.0625,0.0,1,False
25018,2019-08-06T13:43:40Z,1,0.125,-1.0,0,False
25019,2019-08-06T13:43:40Z,1,-0.25,1.0,0,True
25020,2019-08-06T13:43:40Z,1,0.0625,-1.0,1,True
25021,2019-08-06T13:43:40Z,1,1.0,1.0,1,False
25022,2019-08-06T13:43:40Z,1,-1.0,1.0,0,True
25023,2019-08-06T13:43:40Z,1,-0.25,-1.0,1,True
25024,2019-08-06T13:43:40Z,1,-0.125,-1.0,1,True
25025,2019-08-06T13:43:40Z,1,1.0,-1.0,1,False
25026,2019-08-06T13:43:40Z,1,0.0,1.0,0,False
25027,2019-08-06T13:43:40Z,1,0.25,0.0,0,False
25028,2019-08-06T13:43:40Z,1,-0.25,1.0,0,True
25029,2019-08-06T13:43:40Z,1,0.0625,-1.0,1,True
25030,2019-08-06T13:43:40Z,1,-0.25,1.0,1,True
25031,2019-08-06T13:43:40Z,1,0.25,-1.0,1,False
25032,2019-08-06T13:43:40Z,1,0.125,1.0,0,False
25033,2019-08-06T13:43:40Z,1,0.0625,1.0,0,False
25034,2019-08-06T13:43:40Z,1,0.125,1.0,0,False
25035,2019-08-06T13:43:40Z,1,0.25,1.0,0,False
25036,2019-08-06T13:43:40Z,1,-0.25,1.0,0,True
25037,2019-08-06T13:43:40Z,1,0.0625,-1.0,1,False
25038,2019-08-06T13:43:40Z,1,-1.0,1.0,0,True
25039,2019-08-06T13:43:40Z,1,-0.25,-1.0,1,True
25040,2019-08-06T13:43:40Z,1,-0.0625,-1.0,1,False
25041,2019-08-06T13:43:40Z,1,-0.125,-1.0,0,True
25042,2019-08-06T13:43:40Z,1,-0.0625,-1.0,1,True
25043,2019-08-06T13:43:40Z,1,-0.0625,-1.0,1,True
25044,2019-08-06T13:43:40Z,1,0.0,-1.0,1,True
25045,2019-08-06T13:43:40Z,1,-0.125,0.0,1,True
25046,2019-08-06T13:43:40Z,1,-0.25,-1.0,1,True
25047,2019-08-06T13:43:40Z,1,1.0,-1.0,1,False
25048,2019-08-06T13:43:40Z,1,0.0,1.0,0,True
25049,2019-08-06T13:43:40Z,1,-0.25,0.0,1,True
25050,2019-08-06T13:43:40Z,1,0.0,-1.0,1,True
25051,2019-08-06T13:43:40Z,1,0.0625,0.0,1,False
25052,2019-08-06T13:43:40Z,1,0.0625,1.0,0,False
25053,2019-08-06T13:43:40Z,1,0.0,1.0,0,False
25054,2019-08-06T13:43:40Z,1,1.0,0.0,0,False
25055,2019-08-06T13:43:40Z,1,-0.125,1.0,0,False
25056,2019-08-06T13:43:40Z,1,-1.0,-1.0,0,True
25057,2019-08-06T13:43:40Z,1,-1.0,-1.0,1,True
25058,2019-08-06T13:43:40Z,1,0.0,-1.0,1,False
25059,2019-08-06T13:43:40Z,1,0.0,0.0,0,False
25060,2019-08-06T13:43:40Z,1,-1.0,0.0,0,True
25061,2019-08-06T13:43:40Z,1,0.25,-1.0,1,False
25062,2019-08-06T13:43:40Z,1,0.0,1.0,0,False
25063,2019-08-06T13:43:40Z,1,0.125,0.0,0,False
25064,2019-08-06T13:43:40Z,1,0.25,1.0,0,False
25065,2019-08-06T13:43:40Z,1,0.0,1.0,0,False
25066,2019-08-06T13:43:40Z,1,-0.0625,0.0,0,False
25067,2019-08-06T13:43:40Z,1,-0.0625,-1.0,0,False
25068,2019-08-06T13:43:40Z,1,-0.0625,-1.0,0,True
25069,2019-08-06T13:43:40Z,1,0.0,-1.0,1,False
25070,2019-08-06T13:43:40Z,1,-0.125,0.0,0,True
25071,2019-08-06T13:43:40Z,1,0.0625,-1.0,1,False
25072,2019-08-06T13:43:40Z,1,-1.0,1.0,0,True
25073,2019-08-06T13:43:40Z,1,0.0,-1.0,1,True
25074,2019-08-06T13:43:40Z,1,-0.125,0.0,1,True
25075,2019-08-06T13:43:40Z,1,0.0625,-1.0,1,True
25076,2019-08-06T13:43:40Z,1,0.25,1.0,1,False
25077,2019-08-06T13:43:40Z,1,-0.125,1.0,0,True
25078,2019-08-06T13:43:40Z,1,-0.25,-1.0,1,True
25079,2019-08-06T13:43:40Z,1,0.125,-1.0,1,False
25080,2019-08-06T13:43:40Z,1,0.25,1.0,0,True
25081,2019-08-06T13:43:40Z,1,-0.25,1.0,1,True
25082,2019-08-06T13:43:40Z,1,0.0,-1.0,1,True
25083,2019-08-06T13:43:40Z,1,0.0,0.0,1,True
25084,2019-08-06T13:43:40Z,1,0.0,0.0,1,True
25085,2019-08-07T11:19:41Z,1,-0.0625,0.0,1,True
25086,2019-08-07T11:19:41Z,1,0.0,-1.0,1,True
25087,2019-08-07T11:19:41Z,1,0.0625,0.0,1,True
25088,2019-08-07T11:19:41Z,1,1.0,1.0,1,False
25089,2019-08-07T11:19:41Z,1,0.125,1.0,0,False
25090,2019-08-07T11:19:41Z,1,-0.25,1.0,0,True
25091,2019-08-07T11:19:41Z,1,-0.0625,-1.0,1,True
25092,2019-08-07T11:19:41Z,1,0.25,-1.0,1,False
25093,2019-08-07T11:19:41Z,1,0.125,1.0,0,False
25094,2019-08-07T11:19:41Z,1,0.25,1.0,0,False
25095,2019-08-07T11:19:41Z,1,0.0,1.0,0,False
25096,2019-08-07T11:19:41Z,1,0.125,0.0,0,False
25097,2019-08-07T11:19:41Z,1,1.0,1.0,0,False
25098,2019-08-07T11:19:41Z,1,-0.0625,1.0,0,True
25099,2019-08-07T11:19:41Z,1,1.0,-1.0,1,False
25100,2019-08-07T11:19:41Z,1,0.0,1.0,0,False
25101,2019-08-07T11:19:41Z,1,0.125,0.0,0,False
25102,2019-08-07T11:19:41Z,1,-0.25,1.0,0,True
25103,2019-08-07T11:19:41Z,1,0.0,-1.0,1,True
25104,2019-08-07T11:19:41Z,1,0.125,0.0,1,False
25105,2019-08-07T11:19:41Z,1,0.0,1.0,0,True
25106,2019-08-07T11:19:41Z,1,-0.0625,0.0,1,True
25107,2019-08-07T11:19:41Z,1,-1.0,-1.0,1,True
25108,2019-08-07T11:19:41Z,1,0.25,-1.0,1,False
25109,2019-08-07T11:19:41Z,1,0.125,1.0,0,False
25110,2019-08-07T11:19:41Z,1,0.25,1.0,0,False
25111,2019-08-07T11:19:41Z,1,0.0,1.0,0,False
25112,2019-08-07T11:19:41Z,1,1.0,0.0,0,False
25113,2019-08-07T11:19:41Z,1,1.0,1.0,0,False
25114,2019-08-07T11:19:41Z,1,0.0,1.0,0,True
25115,2019-08-07T11:19:41Z,1,-0.125,0.0,1,True
25116,2019-08-07T11:19:41Z,1,1.0,-1.0,1,False
25117,2019-08-07T11:19:41Z,1,-0.125,1.0,0,True
25118,2019-08-07T11:19:41Z,1,0.25,-1.0,1,False
25119,2019-08-07T11:19:41Z,1,0.0625,1.0,0,True
25120,2019-08-07T11:19:41Z,1,1.0,1.0,1,False
25121,2019-08-07T11:19:41Z,1,0.0,1.0,0,False
25122,2019-08-07T11:19:41Z,1,-0.0625,0.0,0,True
25123,2019-08-07T11:19:41Z,1,0.125,-1.0,1,True
25124,2019-08-07T11:19:41Z,1,0.125,1.0,1,False
25125,2019-08-07T11:19:41Z,1,1.0,1.0,0,False
25126,2019-08-07T11:19:41Z,1,0.125,1.0,0,False
25127,2019-08-07T11:19:41Z,1,0.125,1.0,0,False
25128,2019-08-07T11:19:41Z,1,0.0,1.0,0,False
25129,2019-08-07T11:19:41Z,1,0.0625,0.0,0,False
25130,2019-08-07T11:19:41Z,1,-1.0,1.0,0,True
25131,2019-08-07T11:19:41Z,1,1.0,-1.0,1,False
25132,2019-08-07T11:19:41Z,1,0.0,1.0,0,False
25133,2019-08-07T11:19:41Z,1,-0.125,0.0,0,True
25134,2019-08-07T11:19:41Z,1,-0.125,-1.0,1,True
25135,2019-08-07T11:19:41Z,1,-0.125,-1.0,1,True
25136,2019-08-07T11:19:41Z,1,-0.25,-1.0,1,True
25137,2019-08-07T11:19:41Z,1,-1.0,-1.0,1,True
25138,2019-08-07T11:19:41Z,1,-1.0,-1.0,1,True
25139,2019-08-07T11:19:41Z,1,-1.0,-1.0,1,True
25140,2019-08-07T11:19:41Z,1,-0.125,-1.0,1,True
25141,2019-08-07T11:19:41Z,1,0.25,-1.0,1,False
25142,2019-08-07T11:19:41Z,1,0.0,1.0,0,True
25143,2019-08-07T11:19:41Z,1,-0.0625,0.0,1,True
25144,2019-08-07T11:19:41Z,1,0.0,-1.0,1,True
25145,2019-08-07T11:19:41Z,1,1.0,0.0,1,False
25146,2019-08-07T11:19:41Z,1,0.125,1.0,0,False
25147,2019-08-07T11:19:41Z,1,0.0625,1.0,0,False
25148,2019-08-07T11:19:41Z,1,1.0,1.0,0,False
25149,2019-08-07T11:19:41Z,1,-0.0625,1.0,0,False
25150,2019-08-07T11:19:41Z,1,-1.0,-1.0,0,True
25151,2019-08-07T11:19:41Z,1,-0.25,-1.0,1,True
25152,2019-08-07T11:19:41Z,1,1.0,-1.0,1,False
25153,2019-08-07T11:19:41Z,1,0.0,1.0,0,True
25154,2019-08-07T11:19:41Z,1,0.0625,0.0,1,False
25155,2019-08-07T11:19:41Z,1,-0.125,1.0,0,True
25156,2019-08-07T11:19:41Z,1,1.0,-1.0,1,False
25157,2019-08-07T11:19:41Z,1,0.0,1.0,0,False
25158,2019-08-07T11:19:41Z,1,0.0,0.0,0,False
25159,2019-08-07T11:19:41Z,1,-0.0625,0.0,0,True
25160,2019-08-07T11:19:41Z,1,-0.125,-1.0,1,True
25161,2019-08-07T11:19:41Z,1,-1.0,-1.0,1,True
25162,2019-08-07T11:19:41Z,1,-0.25,-1.0,1,True
25163,2019-08-07T11:19:41Z,1,-0.125,-1.0,1,True
25164,2019-08-07T11:19:41Z,1,-0.0625,-1.0,1,True
25165,2019-08-07T11:19:41Z,1,-0.125,-1.0,1,True
25166,2019-08-07T11:19:41Z,1,-0.0625,-1.0,1,True
25167,2019-08-07T11:19:41Z,1,0.25,-1.0,1,False
25168,2019-08-07T11:19:41Z,1,0.0,1.0,0,True
25169,2019-08-07T11:19:41Z,1,1.0,0.0,1,False
25170,2019-08-07T11:19:41Z,1,0.25,1.0,0,False
25171,2019-08-07T11:19:41Z,1,-0.25,1.0,0,False
25172,2019-08-07T11:19:41Z,1,0.0,-1.0,0,True
25173,2019-08-07T11:19:41Z,1,-0.125,0.0,1,True
25174,2019-08-07T11:19:41Z,1,1.0,-1.0,1,False
25175,2019-08-09T13:22:02Z,1,0.125,1.0,0,True
25176,2019-08-09T13:22:02Z,1,0.125,1.0,1,True
25177,2019-08-09T13:22:02Z,1,-0.125,1.0,1,True
25178,2019-08-09T13:22:02Z,1,-0.125,-1.0,1,True
25179,2019-08-09T13:22:02Z,1,0.25,-1.0,1,True
25180,2019-08-09T13:22:02Z,1,-1.0,1.0,1,True
25181,2019-08-09T13:22:02Z,1,-1.0,-1.0,1,True
25182,2019-08-09T13:22:02Z,1,0.0,-1.0,1,True
25183,2019-08-09T13:22:02Z,1,0.25,0.0,1,True
25184,2019-08-09T13:22:02Z,1,-0.25,1.0,1,True
25185,2019-08-09T13:22:02Z,1,0.0,-1.0,1,True
25186,2019-08-09T13:22:02Z,1,-0.25,0.0,1,True
25187,2019-08-09T13:22:02Z,1,1.0,-1.0,1,False
25188,2019-08-09T13:22:02Z,1,0.0,1.0,0,False
25189,2019-08-09T13:22:02Z,1,0.0,0.0,0,False
25190,2019-08-09T13:22:02Z,1,0.125,0.0,0,False
25191,2019-08-09T13:22:02Z,1,0.25,1.0,0,False
25192,2019-08-09T13:22:02Z,1,0.0,1.0,0,False
25193,2019-08-09T13:22:02Z,1,0.0,0.0,0,False
25194,2019-08-09T13:22:02Z,1,0.0625,0.0,0,False
25195,2019-08-09T13:22:02Z,1,0.0,1.0,0,False
25196,2019-08-09T13:22:02Z,1,0.125,0.0,0,False
25197,2019-08-09T13:22:02Z,1,0.125,1.0,0,False
25198,2019-08-09T13:22:02Z,1,-0.0625,1.0,0,False
25199,2019-08-09T13:22:02Z,1,0.25,-1.0,0,False
25200,2019-08-09T13:22:02Z,1,1.0,1.0,0,False
25201,2019-08-09T13:22:02Z,1,-0.125,1.0,0,False
25202,2019-08-09T13:22:02Z,1,-0.0625,-1.0,0,False
25203,2019-08-09T13:22:02Z,1,-0.125,-1.0,0,False
25204,2019-08-09T13:22:02Z,1,-0.0625,-1.0,0,False
25205,2019-08-09T13:22:02Z,1,0.125,-1.0,0,False
25206,2019-08-09T13:22:02Z,1,0.25,1.0,0,False
25207,2019-08-09T13:22:02Z,1,0.25,1.0,0,False
25208,2019-08-09T13:22:02Z,1,0.125,1.0,0,False
25209,2019-08-09T13:22:02Z,1,-0.0625,1.0,0,False
25210,2019-08-09T13:22:02Z,1,-1.0,-1.0,0,True
25211,2019-08-09T13:22:02Z,1,0.0625,-1.0,1,False
25212,2019-08-09T13:22:02Z,1,0.0625,1.0,0,False
25213,2019-08-09T13:22:02Z,1,-0.0625,1.0,0,False
25214,2019-08-09T13:22:02Z,1,-0.0625,-1.0,0,False
25215,2019-08-09T13:22:02Z,1,1.0,-1.0,0,False
25216,2019-08-09T13:22:02Z,1,-1.0,1.0,0,True
25217,2019-08-09T13:22:02Z,1,0.125,-1.0,1,False
25218,2019-08-09T13:22:02Z,1,-1.0,1.0,0,True
25219,2019-08-09T13:22:02Z,1,-0.125,-1.0,1,True
25220,2019-08-09T13:22:02Z,1,0.25,-1.0,1,False
25221,2019-08-09T13:22:02Z,1,-0.25,1.0,0,True
25222,2019-08-09T13:22:02Z,1,-0.25,-1.0,1,True
25223,2019-08-09T13:22:02Z,1,-1.0,-1.0,1,True
25224,2019-08-09T13:22:02Z,1,-0.25,-1.0,1,True
25225,2019-08-09T13:22:02Z,1,1.0,-1.0,1,False
25226,2019-08-09T13:22:02Z,1,-0.0625,1.0,0,True
25227,2019-08-09T13:22:02Z,1,-0.125,-1.0,1,True
25228,2019-08-09T13:22:02Z,1,-0.0625,-1.0,1,False
25229,2019-08-09T13:22:02Z,1,0.125,-1.0,0,False
25230,2019-08-09T13:22:02Z,1,1.0,1.0,0,False
25231,2019-08-09T13:22:02Z,1,0.0,1.0,0,False
25232,2019-08-09T13:22:02Z,1,0.125,0.0,0,False
25233,2019-08-09T13:22:02Z,1,0.0,1.0,0,False
25234,2019-08-09T13:22:02Z,1,1.0,0.0,0,False
25235,2019-08-09T13:22:02Z,1,-0.0625,1.0,0,True
25236,2019-08-09T13:22:02Z,1,-0.125,-1.0,1,True
25237,2019-08-09T13:22:02Z,1,-0.0625,-1.0,1,True
25238,2019-08-09T13:22:02Z,1,1.0,-1.0,1,False
25239,2019-08-09T13:22:02Z,1,1.0,1.0,0,False
25240,2019-08-09T13:22:02Z,1,-0.25,1.0,0,True
25241,2019-08-09T13:22:02Z,1,0.25,-1.0,1,False
25242,2019-08-09T13:22:02Z,1,0.125,1.0,0,False
25243,2019-08-09T13:22:02Z,1,-1.0,1.0,0,True
25244,2019-08-09T13:22:02Z,1,0.0625,-1.0,1,False
25245,2019-08-09T13:22:02Z,1,1.0,1.0,0,True
25246,2019-08-09T13:22:02Z,1,1.0,1.0,1,False
25247,2019-08-09T13:22:02Z,1,0.0,1.0,0,False
25248,2019-08-09T13:22:02Z,1,-0.125,0.0,0,True
25249,2019-08-09T13:22:02Z,1,1.0,-1.0,1,False
25250,2019-08-09T13:22:02Z,1,0.125,1.0,0,False
25251,2019-08-09T13:22:02Z,1,-1.0,1.0,0,True
25252,2019-08-09T13:22:02Z,1,1.0,-1.0,1,False
25253,2019-08-09T13:22:02Z,1,0.125,1.0,0,False
25254,2019-08-09T13:22:02Z,1,1.0,1.0,0,False
25255,2019-08-09T13:22:02Z,1,-0.25,1.0,0,True
25256,2019-08-09T13:22:02Z,1,-0.0625,-1.0,1,True
25257,2019-08-09T13:22:02Z,1,-0.0625,-1.0,1,True
25258,2019-08-09T13:22:02Z,1,-0.0625,-1.0,1,True
25259,2019-08-09T13:22:02Z,1,-0.125,-1.0,1,True
25260,2019-08-09T13:22:02Z,1,0.0,-1.0,1,True
25261,2019-08-09T13:22:02Z,1,0.0,0.0,1,True
25262,2019-08-09T13:22:02Z,1,0.0,0.0,1,True
25263,2019-08-09T13:22:02Z,1,-0.125,0.0,1,True
25264,2019-08-09T13:22:02Z,1,-0.25,-1.0,1,True
25265,2019-08-12T13:51:43Z,1,0.125,-1.0,1,True
25266,2019-08-12T13:51:43Z,1,1.0,1.0,1,False
25267,2019-08-12T13:51:43Z,1,0.25,1.0,0,False
25268,2019-08-12T13:51:43Z,1,0.0,1.0,0,False
25269,2019-08-12T13:51:43Z,1,-1.0,0.0,0,True
25270,2019-08-12T13:51:43Z,1,0.0,-1.0,1,True
25271,2019-08-12T13:51:43Z,1,1.0,0.0,1,False
25272,2019-08-12T13:51:43Z,1,0.0,1.0,0,False
25273,2019-08-12T13:51:43Z,1,0.0,0.0,0,True
25274,2019-08-12T13:51:43Z,1,-0.125,0.0,1,True
25275,2019-08-12T13:51:43Z,1,-0.0625,-1.0,1,True
25276,2019-08-12T13:51:43Z,1,0.0625,-1.0,1,True
25277,2019-08-12T13:51:43Z,1,-0.125,1.0,1,True
25278,2019-08-12T13:51:43Z,1,-1.0,-1.0,1,True
25279,2019-08-12T13:51:43Z,1,0.0625,-1.0,1,True
25280,2019-08-12T13:51:43Z,1,0.25,1.0,1,True
25281,2019-08-12T13:51:43Z,1,-1.0,1.0,1,True
25282,2019-08-12T13:51:43Z,1,0.0,-1.0,1,True
25283,2019-08-12T13:51:43Z,1,-0.25,0.0,1,True
25284,2019-08-12T13:51:43Z,1,-0.0625,-1.0,1,True
25285,2019-08-12T13:51:43Z,1,1.0,-1.0,1,True
25286,2019-08-12T13:51:43Z,1,1.0,1.0,1,False
25287,2019-08-12T13:51:43Z,1,0.0,1.0,0,True
25288,2019-08-12T13:51:43Z,1,0.0625,0.0,1,True
25289,2019-08-12T13:51:43Z,1,-0.25,1.0,1,True
25290,2019-08-12T13:51:43Z,1,1.0,-1.0,1,False
25291,2019-08-12T13:51:43Z,1,-0.125,1.0,0,True
25292,2019-08-12T13:51:43Z,1,0.125,-1.0,1,True
25293,2019-08-12T13:51:43Z,1,1.0,1.0,1,False
25294,2019-08-12T13:51:43Z,1,0.125,1.0,0,False
25295,2019-08-12T13:51:43Z,1,-0.125,1.0,0,True
25296,2019-08-12T13:51:43Z,1,0.25,-1.0,1,False
25297,2019-08-12T13:51:43Z,1,1.0,1.0,0,False
25298,2019-08-12T13:51:43Z,1,0.25,1.0,0,False
25299,2019-08-12T13:51:43Z,1,-0.0625,1.0,0,False
25300,2019-08-12T13:51:43Z,1,-0.125,-1.0,0,True
25301,2019-08-12T13:51:43Z,1,-1.0,-1.0,1,True
25302,2019-08-12T13:51:43Z,1,0.125,-1.0,1,True
25303,2019-08-12T13:51:43Z,1,-1.0,1.0,1,True
25304,2019-08-12T13:51:43Z,1,-0.25,-1.0,1,True
25305,2019-08-12T13:51:43Z,1,-1.0,-1.0,1,True
25306,2019-08-12T13:51:43Z,1,0.25,-1.0,1,True
25307,2019-08-12T13:51:43Z,1,0.25,1.0,1,True
25308,2019-08-12T13:51:43Z,1,-0.125,1.0,1,True
25309,2019-08-12T13:51:43Z,1,0.0625,-1.0,1,True
25310,2019-08-12T13:51:43Z,1,0.0,1.0,1,True
25311,2019-08-12T13:51:43Z,1,-0.125,0.0,1,True
25312,2019-08-12T13:51:43Z,1,-0.25,-1.0,1,True
25313,2019-08-12T13:51:43Z,1,-0.25,-1.0,1,True
25314,2019-08-12T13:51:43Z,1,-0.25,-1.0,1,True
25315,2019-08-12T13:51:43Z,1,-0.25,-1.0,1,True
25316,2019-08-12T13:51:43Z,1,0.125,-1.0,1,True
25317,2019-08-12T13:51:43Z,1,-0.125,1.0,1,True
25318,2019-08-12T13:51:43Z,1,0.25,-1.0,1,True
25319,2019-08-12T13:51:43Z,1,0.0,1.0,1,True
25320,2019-08-12T13:51:43Z,1,0.0,0.0,1,True
25321,2019-08-12T13:51:43Z,1,1.0,0.0,1,True
25322,2019-08-12T13:51:43Z,1,0.0,1.0,1,False
25323,2019-08-12T13:51:43Z,1,0.0625,0.0,0,True
25324,2019-08-12T13:51:43Z,1,-0.125,1.0,1,True
25325,2019-08-12T13:51:43Z,1,-0.25,-1.0,1,True
25326,2019-08-12T13:51:43Z,1,0.0,-1.0,1,True
25327,2019-08-12T13:51:43Z,1,0.0,0.0,1,True
25328,2019-08-12T13:51:43Z,1,-0.0625,0.0,1,True
25329,2019-08-12T13:51:43Z,1,-1.0,-1.0,1,True
25330,2019-08-12T13:51:43Z,1,0.0,-1.0,1,True
25331,2019-08-12T13:51:43Z,1,-0.0625,0.0,1,True
25332,2019-08-12T13:51:43Z,1,-0.125,-1.0,1,True
25333,2019-08-12T13:51:43Z,1,0.125,-1.0,1,True
25334,2019-08-12T13:51:43Z,1,-0.0625,1.0,1,True
25335,2019-08-12T13:51:43Z,1,0.0,-1.0,1,True
25336,2019-08-12T13:51:43Z,1,-0.0625,0.0,1,True
25337,2019-08-12T13:51:43Z,1,-0.125,-1.0,1,True
25338,2019-08-12T13:51:43Z,1,-0.25,-1.0,1,True
25339,2019-08-12T13:51:43Z,1,-1.0,-1.0,1,True
25340,2019-08-12T13:51:43Z,1,-0.25,-1.0,1,True
25341,2019-08-12T13:51:43Z,1,0.125,-1.0,1,True
25342,2019-08-12T13:51:43Z,1,-0.0625,1.0,1,True
25343,2019-08-12T13:51:43Z,1,1.0,-1.0,1,False
25344,2019-08-12T13:51:43Z,1,-0.25,1.0,0,True
25345,2019-08-12T13:51:43Z,1,0.25,-1.0,1,True
25346,2019-08-12T13:51:43Z,1,-1.0,1.0,1,True
25347,2019-08-12T13:51:43Z,1,-1.0,-1.0,1,True
25348,2019-08-12T13:51:43Z,1,0.125,-1.0,1,True
25349,2019-08-12T13:51:43Z,1,0.0,1.0,1,True
25350,2019-08-12T13:51:43Z,1,0.0625,0.0,1,True
25351,2019-08-12T13:51:43Z,1,0.25,1.0,1,False
25352,2019-08-12T13:51:43Z,1,0.0,1.0,0,True
25353,2019-08-12T13:51:43Z,1,-0.125,0.0,1,True
25354,2019-08-12T13:51:43Z,1,-1.0,-1.0,1,True
25355,2019-08-13T13:35:03Z,1,0.125,-1.0,1,True
25356,2019-08-13T13:35:03Z,1,-1.0,1.0,1,True
25357,2019-08-13T13:35:03Z,1,0.0625,-1.0,1,False
25358,2019-08-13T13:35:03Z,1,-0.0625,1.0,0,True
25359,2019-08-13T13:35:03Z,1,0.0625,-1.0,1,True
25360,2019-08-13T13:35:03Z,1,0.0625,1.0,1,True
25361,2019-08-13T13:35:03Z,1,0.0,1.0,1,True
25362,2019-08-13T13:35:03Z,1,-0.125,0.0,1,True
25363,2019-08-13T13:35:03Z,1,1.0,-1.0,1,True
25364,2019-08-13T13:35:03Z,1,0.0,1.0,1,True
25365,2019-08-13T13:35:03Z,1,0.125,0.0,1,True
25366,2019-08-13T13:35:03Z,1,0.25,1.0,1,True
25367,2019-08-13T13:35:03Z,1,-0.125,1.0,1,True
25368,2019-08-13T13:35:03Z,1,0.0625,-1.0,1,True
25369,2019-08-13T13:35:03Z,1,0.0625,1.0,1,True
25370,2019-08-13T13:35:03Z,1,0.0625,1.0,1,True
25371,2019-08-13T13:35:03Z,1,-0.25,1.0,1,True
25372,2019-08-13T13:35:03Z,1,-0.0625,-1.0,1,True
25373,2019-08-13T13:35:03Z,1,-1.0,-1.0,1,True
25374,2019-08-13T13:35:03Z,1,-0.25,-1.0,1,True
25375,2019-08-13T13:35:03Z,1,-1.0,-1.0,1,True
25376,2019-08-13T13:35:03Z,1,-0.125,-1.0,1,True
25377,2019-08-13T13:35:03Z,1,0.125,-1.0,1,True
25378,2019-08-13T13:35:03Z,1,0.0,1.0,1,True
25379,2019-08-13T13:35:03Z,1,0.25,0.0,1,False
25380,2019-08-13T13:35:03Z,1,-0.125,1.0,0,True
25381,2019-08-13T13:35:03Z,1,0.0625,-1.0,1,True
25382,2019-08-13T13:35:03Z,1,0.25,1.0,1,False
25383,2019-08-13T13:35:03Z,1,-1.0,1.0,0,True
25384,2019-08-13T13:35:03Z,1,-0.125,-1.0,1,True
25385,2019-08-13T13:35:03Z,1,0.0625,-1.0,1,True
25386,2019-08-13T13:35:03Z,1,0.125,1.0,1,False
25387,2019-08-13T13:35:03Z,1,-1.0,1.0,0,True
25388,2019-08-13T13:35:03Z,1,0.0625,-1.0,1,False
25389,2019-08-13T13:35:03Z,1,0.25,1.0,0,False
25390,2019-08-13T13:35:03Z,1,1.0,1.0,0,False
25391,2019-08-13T13:35:03Z,1,-0.125,1.0,0,True
25392,2019-08-13T13:35:03Z,1,-0.25,-1.0,1,True
25393,2019-08-13T13:35:03Z,1,1.0,-1.0,1,False
25394,2019-08-13T13:35:03Z,1,-0.125,1.0,0,True
25395,2019-08-13T13:35:03Z,1,0.25,-1.0,1,False
25396,2019-08-13T13:35:03Z,1,0.0,1.0,0,True
25397,2019-08-13T13:35:03Z,1,-1.0,0.0,1,True
25398,2019-08-13T13:35:03Z,1,-0.25,-1.0,1,True
25399,2019-08-13T13:35:03Z,1,0.0625,-1.0,1,True
25400,2019-08-13T13:35:03Z,1,-0.25,1.0,1,True
25401,2019-08-13T13:35:03Z,1,0.0625,-1.0,1,True
25402,2019-08-13T13:35:03Z,1,0.25,1.0,1,False
25403,2019-08-13T13:35:03Z,1,0.25,1.0,0,False
25404,2019-08-13T13:35:03Z,1,0.125,1.0,0,False
25405,2019-08-13T13:35:03Z,1,-0.25,1.0,0,True
25406,2019-08-13T13:35:03Z,1,1.0,-1.0,1,False
25407,2019-08-13T13:35:03Z,1,0.125,1.0,0,False
25408,2019-08-13T13:35:03Z,1,-0.125,1.0,0,False
25409,2019-08-13T13:35:03Z,1,0.25,-1.0,0,False
25410,2019-08-13T13:35:03Z,1,0.0625,1.0,0,False
25411,2019-08-13T13:35:03Z,1,0.0625,1.0,0,False
25412,2019-08-13T13:35:03Z,1,-0.25,1.0,0,True
25413,2019-08-13T13:35:03Z,1,0.0,-1.0,1,False
25414,2019-08-13T13:35:03Z,1,-0.0625,0.0,0,False
25415,2019-08-13T13:35:03Z,1,-1.0,-1.0,0,True
25416,2019-08-13T13:35:03Z,1,-0.125,-1.0,1,True
25417,2019-08-13T13:35:03Z,1,-0.25,-1.0,1,True
25418,2019-08-13T13:35:03Z,1,-0.125,-1.0,1,True
25419,2019-08-13T13:35:03Z,1,-0.0625,-1.0,1,True
25420,2019-08-13T13:35:03Z,1,-0.25,-1.0,1,True
25421,2019-08-13T13:35:03Z,1,-1.0,-1.0,1,True
25422,2019-08-13T13:35:03Z,1,-1.0,-1.0,1,True
25423,2019-08-13T13:35:03Z,1,1.0,-1.0,1,False
25424,2019-08-13T13:35:03Z,1,0.0625,1.0,0,True
25425,2019-08-13T13:35:03Z,1,0.0625,1.0,1,False
25426,2019-08-13T13:35:03Z,1,0.0,1.0,0,False
25427,2019-08-13T13:35:03Z,1,0.0,0.0,0,False
25428,2019-08-13T13:35:03Z,1,-0.25,0.0,0,True
